0	1	8134264174510892884	10951033	1268	1	1	3579	116	92	2	5258872	1	2
0	1	7903914528320191889	21162423	1325	2	1	2865	10953	22851	586	3037248	1	5
0	1	15285587427676224939	22100662	38233	2	2	11386382	1377	15018	14666	772195	2	2
0	1	2002143058964984831	20061299	24124	3	1	691	537	22050	151	227392	0	1
0	1	14649002183705181430	2993182	4530	2	1	562671	23891	1725	25625	1693820	2	2
0	2	3874121558454894101	21310953	7472	1	1	9004	20322	242621	13970	2098622	2	6
1	1	14340390157469404125	3111487	23777	2	1	442390	11047	14012	13778	1533988	1	2
0	1	12057878999086460853	20192652	27961	1	1	1668865	8710	17839	34665	2349725	1	2
0	1	5589649412465737103	21459689	35035	3	3	408	696	21434	517	1690161	1	5
0	1	1537083640165450034	21962597	2336	3	1	472862	24737	255533	213333	1190269	0	1
0	1	13557133018779932523	20705978	34246	1	1	10302948	133861	865	403	342759	1	2
0	1	7269043601771363193	10365641	4862	2	2	9123	12850	32149	10706	11682362	1	4
0	2	11281231645617507170	20919358	34380	2	1	81802	76599	490084	397406	2104479	1	5
0	1	8833697097876684748	4330880	12273	2	2	32784	312505	1049086	168824	187203	1	2
0	1	14340390157469404125	3200264	23777	2	2	15348387	699	2298	90	425567	2	4
0	1	14340390157469404125	6435129	23777	2	2	7345	8440	17799	17229	1896764	1	2
0	1	14448758257300345890	20945136	35150	1	1	39	3158	6331	6603	1891671	1	5
0	1	14340390157469404125	3126699	23777	2	1	3801	453	647	844	3042523	1	3
0	1	14340390157469404125	10397422	23808	1	1	1558	13	50	15	2345446	2	4
0	1	8848021695083076346	20073728	2387	1	1	22051604	13301	38380	16673	291899	2	4
0	1	13394549737055530045	20347381	18871	3	2	4459	457	4367	5306	7953678	1	6
0	3	15989049276530887671	20314325	23824	2	1	170828	104720	658576	31	71544	1	3
0	1	9281469704335478998	20298375	24671	2	2	2398908	70254	170550	147792	373565	2	3
0	1	4298118681424644510	21866035	385	2	2	4574368	128	16112	15666	9296	2	4
0	1	12057878999086460853	20192676	27961	1	1	90021	39	72	100	11654768	2	2
0	1	16143286434086736144	21847792	37736	1	1	3819362	1228	7451	6730	1094875	1	5
0	1	16949759439173958444	10405666	29900	2	2	737906	19192	101	134	42402	1	3
0	1	3516889565727587308	2580595	1267	2	1	506933	943	21498	25269	3522882	2	3
0	1	2412771796110463309	20067143	23781	2	2	819	1685	8	1	8456864	2	2
0	2	999105727583572092	10870930	30428	3	1	8507	1136	30055	28180	1182550	1	6
0	1	14340390157469404125	10397422	23808	2	2	96801	13	50	15	1391978	1	6
0	1	14752340494333622972	21189777	20862	3	1	31559	2889	5400	5238	47337	2	3
0	1	4464274988844048160	21414813	36960	2	1	4813653	129921	628582	19896	292104	2	4
0	1	6228784066129290893	9469231	1998	1	1	25667794	189866	971210	915	16289	2	4
1	1	15989049276530887671	20374578	23823	2	1	2005	4748	12121	12007	11456456	1	5
0	1	14340390157469404125	20644045	23808	1	1	21995470	2	1	3	8293670	2	3
0	1	10600145366713356426	20596030	23040	2	1	969	756	9457	11242	3040181	1	2
0	1	9685311741858012655	4063077	1969	2	1	10510998	925	5429	5932	1181574	2	6
0	1	5984440426654143502	3354111	3713	2	2	1874	1743	4488	4845	11299129	1	5
0	1	1338485794815652784	20802241	33931	2	2	13974088	8355	473666	1260	1541041	1	4
0	1	12057878999086460853	20183687	27961	1	1	17620535	2100	2093	2560	1536324	1	2
0	1	12234056809710540972	21787000	37359	2	2	355866	71	67	84	1864865	2	5
0	1	15362797992829715044	21105885	15160	2	2	2842764	1987	3245	4040	33116	0	1
0	1	12057878999086460853	20180629	27961	1	1	3698	2687	31146	30127	3052420	2	6
0	1	12057878999086460853	20221208	27961	2	1	4558203	6056	44594	710	175590	2	5
0	1	15573192511702134932	21083833	35332	3	3	3168549	32912	115990	101315	2376524	0	1
0	1	3879791073998849590	20501929	33535	1	1	22667985	43981	125467	119505	6467679	1	4
0	1	1729963849377387605	9585571	23637	2	2	17	32	236	112	303625	2	1
0	3	2670952723278904693	20172874	23805	2	1	4	7	95	16	11574094	2	2
0	1	17363854844105063905	20017082	23798	2	1	112844	1071	832	1028	6294721	2	4
0	1	12057878999086460853	20192666	27961	1	1	3027962	495	1005	2625	544708	1	1
0	1	5103335732153791879	10405659	29900	2	2	1563	98	23	26	3627715	1	2
0	1	5079901068051390251	4251682	25928	2	1	18557	27063	25708	24297	880350	2	5
0	1	6324020793843804768	20711340	27500	1	1	1213858	63861	144959	141783	3621540	2	2
0	1	12057878999086460853	20163161	27961	1	1	3558224	46172	68040	804	3092480	1	2
0	1	2572768125057822670	4806447	7894	2	2	14125445	76096	15279	14923	11479334	2	3
0	1	12048363744290465564	20365968	33274	3	2	1359011	88	9706	114101	270217	2	2
1	1	9279176529507935999	10673575	23649	1	1	9098	2724	2412	8608	17477596	1	4
0	1	12871563470264744569	21167673	35831	1	1	33	78	1293	327	16979248	1	3
0	1	9842035361004122289	21832402	37481	1	1	25645329	36327	69805	111915	1283052	1	5
1	1	18054023944582974704	21011533	29479	2	2	1220036	213850	667668	19308	186977	2	2
0	1	6550229846321609498	20302810	8017	1	1	3376128	8720	53032	48171	8204811	2	5
0	1	12057878999086460853	20149129	27961	1	1	16975107	77187	366444	318170	67433	2	4
0	1	7771884441258274609	20447828	32367	2	2	73625	87689	1097494	870566	8014629	2	3
0	1	7192118556862926531	21324793	36534	3	1	28078	54382	242318	5318	103243	1	4
0	2	2412771796110463309	20385029	23781	2	1	1250236	32204	8	1	1011121	1	4
0	1	14325756895182429243	5936961	24161	1	1	24705242	89733	230	350	34946	1	4
0	2	12057878999086460853	20164349	27961	1	1	20219	1929	8247	9317	8227258	1	1
0	1	3010475069228332267	21259990	35824	2	1	11688323	26673	54354	33628	446230	2	5
0	1	6715049002232655961	3065545	23783	1	1	3184	45	40	53	77589	1	2
0	1	12057878999086460853	20192676	27961	1	1	1191	39	72	100	11811046	1	5
1	1	1658343530815135762	21258145	2298	3	1	1170	1169	7145	7996	2088885	1	6
0	1	12057878999086460853	20163506	27961	1	1	568971	44	118	183	6488716	1	3
0	1	12057878999086460853	20180690	27961	2	2	2216	270	3394	3756	3609198	1	4
0	2	9459177555597690804	21163059	5466	2	1	27924	44834	172927	171046	874422	2	6
0	1	5919658608049627418	4392460	11070	2	2	866	124	2015	1286	820512	2	2
0	1	229844486112352336	21338795	13291	2	2	9754235	148468	626503	802172	1180153	1	5
0	1	1046079478147812225	22129963	37956	3	2	1	3	29	245	4497	1	1
0	1	13090221289647714786	20174985	23795	1	1	31	198	3	7	18084564	1	2
0	1	5079901068051390251	7563539	25928	2	1	64812	107864	184584	202164	12055092	2	3
0	1	1046079478147812225	21920339	37956	2	1	3	17	226	331	4181534	1	6
0	1	12057878999086460853	20163210	27961	1	1	24160	11138	17848	19320	3116333	2	1
0	1	14340390157469404125	3060500	23777	2	2	8236700	2559	5858	6157	1684106	1	2
0	1	18036767643507182025	20653770	33947	2	1	12341970	1919	6155	6904	5121438	0	1
1	1	7903914528320191889	21162357	1325	2	2	70712	897	17166	17977	5106441	2	3
0	1	13090221289647714786	20174982	23795	1	1	115046	3446	3	7	17022438	2	3
0	1	7903914528320191889	21162255	1325	2	2	8	15	2574	4793	12157663	1	2
0	1	1729963849377387605	9585571	23637	2	1	18	32	249	110	2080122	2	2
0	1	10349468651765658911	21522776	37422	3	1	0	0	25	4	8460195	2	5
0	1	12057878999086460853	20149093	27961	1	1	11108	92	285	478	1094589	1	2
0	1	12285392652008531399	21463328	12179	3	2	1693766	4191	173128	42814	645083	1	4
0	1	16180812419611011473	21499473	36966	2	1	4745991	38264	1944337	2671632	60144	1	5
0	1	5747166420328289706	21203992	2078	3	1	82295	25099	1235855	967007	235240	2	5
0	1	16499732706067371609	20118359	12789	3	3	7707	7087	277904	231065	2660994	2	4
1	1	1729963849377387605	9584169	23637	1	1	5294	106	1398	112	4232130	2	2
0	1	14340390157469404125	21360106	23777	2	2	8	15	2831	558	5145026	1	4
0	1	15420215116727342891	21811824	37756	2	2	15570704	9889	38817	35819	4224522	2	1
0	1	12057878999086460853	20180250	27961	1	1	703	108	111	225	303601	1	2
0	1	11315908569713166924	20311330	18070	2	1	843	9399	208	305	11245409	1	4
0	1	7877361752466288496	21119455	35491	2	1	4188	5540	72897	93796	147636	2	3
0	1	14697352977088585091	21861266	37760	2	2	1955907	10305	57385	9245	5082923	2	2
0	1	46957909287014249	21311953	36427	1	1	13408	12729	18637	24806	1893219	1	5
0	1	12310323414299813113	22005021	879	1	1	452773	1389	18884	18216	122867	1	6
0	1	8802768287123155347	21644428	26278	3	1	922787	1106	584	762	2679101	1	4
0	1	3011959141886622377	21400736	36898	3	2	754516	39240	492323	33122	2358172	1	4
0	1	4969291200346086563	1730213	3383	1	1	22927458	15346	999	27146	111150	1	4
0	1	12057878999086460853	20223016	27961	1	1	25618173	3537	2606	12112	1093500	2	2
0	1	301345232446360258	20918327	8458	3	1	1022260	132	3933	4260	880726	2	5
0	1	13090221289647714786	20174982	23795	1	1	19586000	7759	3	7	2087044	1	1
0	1	7536841130902040783	21208884	34619	1	1	985	3693	1299	1517	2101258	2	3
0	2	14340390157469404125	4708645	23777	1	1	226173	621	638	835	11585152	1	4
0	1	18425200088803071639	20033135	23790	2	2	1	3	27	29	181764	2	4
0	1	12057878999086460853	20149064	27961	2	2	13499831	44779	95715	89134	3062962	1	4
0	1	15145480155589094740	20888554	23807	3	1	2073922	566	5	11	152086	2	4
0	1	18425200088803071639	20033125	23790	2	1	42	160	27	29	4142638	1	1
0	2	15785112999276740221	20908196	35088	3	2	0	0	2	5	3564062	1	1
0	1	12057878999086460853	20174645	27961	1	1	18626024	309413	662967	603365	4181437	1	2
1	1	9279176529507935999	10673577	23649	2	1	2737871	846687	2387751	1877520	3607809	2	5
0	1	14340390157469404125	9027213	23808	1	1	5	1	0	0	11205718	1	2
0	1	7536841130902040783	21765592	34619	2	2	10	4294	4212	4562	11241567	2	6
0	1	14756578758696272233	20718377	3625	1	1	5466353	665	11580	6655	48912	1	6
0	1	14340390157469404125	20644045	23808	1	1	657	2	1	3	881124	1	2
0	1	14340390157469404125	9027456	23808	2	2	4863004	1890	2070	2299	251383	0	2
0	1	13394549737055530045	20347381	18871	3	2	85138	457	4367	20841	8366931	1	3
0	2	2210777629197870964	20305601	28750	1	1	96110	193921	468790	448383	17339949	2	3
0	1	9095910410589509099	21412083	12753	3	2	64869	31514	1182559	940584	5009	2	4
0	1	15474883185710874486	21325768	36192	3	1	7563178	621	46203	44114	341496	2	2
0	1	11367467325380077664	22073070	38324	3	3	1043	3519	68456	29374	7954566	2	5
0	2	16794704970244289131	7206993	26286	1	1	281550	355	636	139	186960	2	3
0	1	17446436672557892995	4300646	357	1	1	19804097	485	585	766	113744	2	2
0	1	14340390157469404125	6434912	23777	2	1	8378666	16	36	44	3517574	2	1
0	2	11627567248264461786	20425227	82	2	1	226325	136	87	116	1390525	1	2
0	1	14340390157469404125	9027213	23808	1	1	1	1	0	0	17072847	1	1
0	1	16695787066084442357	2181384	17529	1	1	614	567	80649	71652	235032	1	6
0	1	12057878999086460853	20192666	27961	1	1	13196047	495	1005	2592	4190698	2	3
1	1	15989049276530887671	20314310	23824	3	1	1604	4873	10258	31	7961396	1	5
0	1	8853550893173424134	21103058	35406	2	2	4611377	7098	190180	80985	2665509	1	5
0	4	11121833691387078599	21156859	23807	2	1	177	94	826	8	9630	1	4
0	1	14340390157469404125	3126772	23777	1	1	176843	2344	4662	5030	5144411	1	2
0	1	4298118681424644510	3619528	385	3	3	832019	475634	1543774	1318979	1414	2	4
0	1	1173093131512409335	21140618	20815	2	2	268	110	4404	21808	6396957	2	4
0	1	12057878999086460853	20185525	27961	1	1	2461272	2024	18987	20706	4226766	1	3
0	1	2470253408587161992	21193219	35900	2	2	7	5	147	197	4169447	1	3
0	1	12057878999086460853	20192990	27961	2	2	1031	1977	58152	101555	876035	2	3
0	1	9459177555597690804	21163059	5466	1	1	229038	181108	592798	502210	16934216	1	4
0	1	14340390157469404125	20644045	23808	1	1	23177199	2	1	3	23792	1	2
0	1	15294836932684971541	20877701	33908	2	2	290246	6910	19972	30332	12160042	2	4
0	2	1027551560152228754	10405222	29555	1	1	13281	29447	214033	687060	2694343	1	4
1	1	5511132461021800102	2330319	10040	2	2	12680298	55277	120677	113051	329508	1	5
0	2	14340390157469404125	21163927	23808	3	3	4603	1383	14398	136	6496650	0	1
0	1	9814494029592775942	20970251	6869	2	2	4765494	10172	128038	27571	10147	2	4
0	1	4084833602626982897	9020192	16779	1	1	100925	102523	224	2181292	4142621	1	4
0	1	12057878999086460853	20222563	27961	1	1	9254	287	390	559	515852	2	2
0	1	14340390157469404125	9027213	23808	3	1	1	1	0	0	205889	1	2
0	1	7903914528320191889	21162553	1325	3	3	6992545	225	2603	3039	2352840	1	2
0	15	12057878999086460853	20174793	27961	2	1	1735	1233	2346	3054	101006	1	4
0	1	9662243402272994663	21273904	36286	2	1	7828	2279	203130	1390	5207830	1	1
0	1	12057878999086460853	20170553	27961	3	3	2361	4462	42705	47422	8249561	2	5
0	1	4338828422787516633	21263640	36399	2	1	744	37	1963	2158	720418	1	2
0	3	6714165904582839271	21112912	35609	2	1	635073	6005	14597	15347	939138	1	4
0	1	9811307352350020040	8961004	17926	1	1	22525866	6985	1417	1200	37631	1	1
1	1	9275430266345410907	1668889	6845	2	2	51	31	231	337	4226404	2	2
0	1	16407051622688584306	21509529	37392	3	2	1190442	35998	339386	281752	8499393	2	3
1	1	5930571462315750754	8113877	10986	2	1	1585	1551	200690	1565	3558989	2	5
0	1	8335105002517450531	20441437	33524	1	1	5049221	41643	37527	243	610605	1	2
0	1	2412771796110463309	20067145	23781	1	1	344	1082	8	1	683027	2	1
0	1	3445869353554627570	20393876	32764	2	2	15791682	662	5035	5293	2171	1	2
0	1	9806838428950887978	21811760	37737	2	2	666	1412	1195	9372	6275274	1	3
0	1	8323416633313458915	21261705	36135	3	2	2880	29344	81522	1342	3103526	1	4
0	1	15859647530187389343	4285911	23778	1	1	422240	13	17	539	76059	1	3
0	2	4949197173803121704	20664732	24107	2	1	83855	220621	922191	737808	12174907	2	6
0	2	7379172966175633393	5796873	23797	1	1	1553752	368487	844	1047	2689922	1	3
0	1	14340390157469404125	21163924	23808	1	1	124546	2872	4112	62	17525358	2	4
0	1	12057878999086460853	20160323	27961	2	1	14488780	606	758	1030	116698	1	3
0	1	6814636868003140248	21362188	36729	1	1	20153427	17135	2046	2265	7115	1	2
0	1	5345544339361683517	5859957	23796	1	1	342	23536	6	12	6509236	1	5
1	1	17363854844105063905	20017078	23798	1	1	45497	1592	4	1387	12030888	1	2
0	1	5901349891861968366	21194511	24207	3	2	4226	3328	5046	20934	678758	2	3
0	1	8014936268554343990	4265337	18074	2	1	1868	1886	32811	35278	11936496	1	2
0	1	15689252236861136983	20569490	24130	2	1	53053	37378	112325	143794	119881	2	3
0	1	2412771796110463309	20067139	23781	1	1	9076270	236	8	1	1008988	2	2
0	4	9459177555597690804	21163121	5466	1	1	61778	74797	314841	24852	16457	1	6
0	2	14340390157469404125	9027238	23808	2	2	110	134	74	94	3610891	1	2
0	1	14340390157469404125	9027213	23808	3	2	18	1	0	0	6536425	1	2
0	1	4128633349142478420	20975188	35306	1	1	1018781	36562	114232	3266	2371921	1	5
0	1	6414307266338366018	21219801	35668	2	1	3418541	206	1349	554	6402207	1	5
0	6	6714165904582839271	21112912	35609	2	1	3818	6005	14597	15347	939138	1	4
0	1	7010385989455118588	9584502	23637	2	2	237	139	6114	110	4297926	1	4
0	1	12057878999086460853	20163141	27961	1	1	1109	1123	1278	1696	17786308	2	5
0	1	14340390157469404125	3126697	23777	2	1	7	5	47	57	876048	1	2
0	1	18418592144422882968	21866691	423	2	1	133789	90494	216719	731	122867	1	6
0	1	8335105002517450531	20582549	33524	2	2	1798	9280	8194	30374	1891348	2	2
0	1	1414030043541818662	20203900	1502	2	2	8721829	171	595	348	4158468	1	4
0	1	17920976454280499162	10751889	18257	3	3	120266	52683	2318459	1284414	2383691	2	1
0	1	12057878999086460853	20221272	27961	2	2	13823141	10818	85192	83164	26237	2	4
0	3	12057878999086460853	20222693	27961	2	2	15104	326	215	319	260814	2	4
0	1	13311343438192926911	3806502	23791	1	1	451	24	31	33	5186816	2	1
0	1	2987457312022362020	1192717	2850	2	2	12988773	59233	56811	68562	1888819	2	1
0	1	9220078877411735160	21383603	5030	2	2	512	919	130713	3667	1398624	1	1
0	1	7391531180177238656	20691771	34245	2	2	344	347	354	281	407697	1	3
0	1	6095780829628938180	21233595	36260	3	2	37	264	11525	12324	573284	1	4
0	3	16785081780374322142	21418282	36992	1	1	16	1881	6431	747	8249370	2	3
0	1	13311343438192926911	3806502	23791	1	1	496	24	31	33	18036256	2	6
0	1	13849668566983073792	3749262	2680	1	1	16003025	13699	623510	503921	17733669	1	5
0	1	12057878999086460853	20185515	27961	2	2	12980868	80	444	5114	7975111	2	5
0	2	12057878999086460853	20223071	27961	2	1	73360	865	1376	1807	8449967	1	2
0	1	13230704570569639215	20319947	32941	1	1	22181201	9638	239143	2145	445323	1	3
0	1	2061296188583326077	2046155	387	2	2	67	158	478	545	407513	1	4
0	1	16203839810382982128	4407510	8570	2	2	11655252	31163	203337	8969	1172335	2	2
0	1	15288474996948490681	4271257	23778	2	1	10890	2336	1889	2135	160769	1	4
0	1	2061296188583326077	2054911	387	2	1	998	278	218	321	1685467	1	4
0	1	14340390157469404125	9027215	23808	2	2	185	995	387	514	4183194	1	2
0	1	11132806224225894414	3013323	10325	3	1	1957	3398	3091	41	1881011	2	2
0	1	5079901068051390251	4823052	25928	1	1	11618	4835	5193	5520	17278924	1	4
0	3	14340390157469404125	3126697	23777	3	3	7	5	47	57	271633	1	2
0	3	2111597517288331619	21189824	35100	2	1	12114	2731	631	830	1414	2	4
0	1	1186934825773785166	4385554	12347	2	2	12	4231	4728	1466	4231103	2	3
0	11	14340390157469404125	9027213	23808	2	1	1	1	0	0	91780	1	2
0	1	2713640143032285856	4332108	8894	2	2	10563361	9714	942	1240	1549551	2	5
0	1	5120683440510467664	8680115	1268	2	2	1037	2495	107	35	2359474	1	4
0	1	5079901068051390251	7669094	25928	1	1	87435	46632	102351	103502	821834	2	3
0	2	14340390157469404125	9027213	23808	1	1	5222	1	0	0	469113	2	2
0	1	52605941700718194	3048011	23782	2	1	10324508	372	245	357	1088065	2	1
0	2	8363781040394014131	10959866	23806	2	1	4535	977	37	46	2334688	2	2
0	6	10148521817970353416	3733733	25768	1	1	63143	47480	62290	64021	17397523	1	4
0	1	7360279425078247393	21456592	30195	2	1	169191	1458	2200	1698	4198240	2	1
0	1	10452428043152323267	20789535	34555	2	2	57683	87	5540	6323	54188	2	3
0	1	12057878999086460853	20157270	27961	2	2	426827	737	645	1013	3563843	1	4
0	1	5345544339361683517	5858505	23796	2	2	12002821	1209	6	12	2334768	1	2
0	3	5589649412465737103	21123479	35035	1	1	24599540	320	1048	42	304737	1	2
0	1	3331745739920805909	3853488	4287	2	1	39318	7828	75443	71439	425615	2	4
0	1	15145480155589094740	21927077	23807	2	1	22	36	30	32	2355456	2	4
0	1	8323416633313458915	21261705	36135	1	1	28	155	700	903	17668982	0	1
0	1	1414030043541818662	20203881	1502	3	2	5129	87	877	241	2374865	1	3
0	1	11479573736205920815	21176564	24130	2	2	11	96	1241	1372	1397063	1	3
1	1	5851252814446935968	21477562	28698	1	1	74922	2425	20190	10040	281539	1	2
0	1	6715049002232655961	3065545	23783	1	1	4709507	60	54	78	2365565	2	4
0	1	16176432825348782421	21274056	33782	2	2	3406	43811	142065	141893	64944	2	5
0	1	1729963849377387605	9584171	23637	2	2	63922	401	907	155	1546047	1	1
1	1	622801393079494773	20211601	879	2	1	1244924	951	5108	5362	1291770	2	5
0	1	9763192297271749386	20603446	33845	2	2	738122	10017	276914	84735	767136	2	3
0	1	13950844176562790674	21960201	37651	3	3	177599	83040	285312	18008	4184516	2	3
0	1	15145480155589094740	20888541	23807	1	1	7	5	5	11	8031562	1	2
0	1	14340390157469404125	20643970	23808	2	2	38	20	9	9	5276857	1	5
0	4	14340390157469404125	10397481	23808	2	2	7230	800	16	167	5187853	2	3
0	1	14531867648059391627	21779847	27482	3	1	2745	24019	22058	6	4161285	1	1
0	1	13304911424394943693	20961075	24685	1	1	16	471	2535	868	4214701	2	2
0	1	15145480155589094740	21927071	23807	2	1	1	3	30	32	2661176	1	2
0	1	17446436672557892995	1590297	357	2	1	10139	165	143	268	3043864	2	5
0	1	15785112999276740221	20908196	35088	3	2	0	0	2	5	8489013	1	5
0	1	6964478013311124154	21795364	37676	2	2	158	106	579	718	1094451	1	2
0	2	8813902859733762221	20886690	34840	3	3	204	197	1629	2026	72968	1	5
0	1	4192533441706127805	20148702	2533	2	2	72832	3247	113772	99477	1891444	2	2
0	1	14340390157469404125	20789169	23808	2	2	606081	9457	38126	1451	448212	1	1
0	3	15012585159454810242	3127748	17810	2	2	9972	16897	55147	53425	94293	2	2
0	2	8802768287123155347	20121266	29106	2	1	13722316	34595	22341	432	721840	1	3
1	1	14340390157469404125	9027641	23808	2	1	937074	610	108	146	767699	1	4
0	1	10349468651765658911	21522776	37422	3	2	0	0	25	4	8431215	1	5
0	2	6650367970546853671	21116493	35670	2	2	138	71	4714	4973	261445	2	4
1	1	16794704970244289131	5059558	26286	1	1	25796820	250	303	527	684254	2	3
0	1	14340390157469404125	21360098	23777	2	1	2	8	302	211	11462990	2	3
