0	1	14329749696151252502	22161594	38623	3	2	166	443	17942	17376	86056
0	1	15520892889295866497	2547220	25051	1	1	499592	429536	325336	63672	86056
0	1	5186556297366821361	20380386	33042	1	1	13948	4358	11477	12484	86056
0	1	12057878999086460853	20180353	27961	1	1	124	277	273	424	86056
0	1	8390751886332699061	20870006	854	2	1	527	41	12808	3450	86056
0	1	5468727571223080485	20001249	1381	3	1	79	95	1270	1488	86056
0	1	14340390157469404125	21163921	23808	3	2	1252	535	2691	38	86056
0	1	15294836932684971541	21811282	36841	1	1	3440	1034	2771	2614	86056
0	1	5468727571223080485	20001249	1381	2	1	402038	8056	115108	131926	86056
0	1	7903914528320191889	21162517	1325	3	2	660	1725	22	23	86056
0	1	14347859242938208407	21963780	33931	2	2	527	21851	92346	81314	86056
0	1	7903914528320191889	20869452	2010	1	1	22647673	16416	41130	85	86056
0	1	4945098023753992376	10766017	30157	2	2	323	174	16916	3550	86056
0	1	14340390157469404125	9027615	23808	1	1	521	341	315	433	86056
0	1	10245113888481137903	21102645	33296	2	1	323	174	567	744	86056
0	1	14340390157469404125	21163928	23808	1	1	86104	4216	13483	332	86056
0	1	3582452388644423155	21697766	13586	1	1	14739366	127404	379368	311247	86056
0	1	2994924845956281615	20061243	23803	1	1	159165	96469	132307	386	86056
0	1	15860193830590668437	2878230	23777	1	1	6	4	21	22	86056
0	1	5851252814446935968	21477679	28698	1	1	59	212	179	177	86056
0	1	14340390157469404125	20644076	23808	3	2	2043	2419	201	297	86056
0	1	12057878999086460853	20163505	27961	1	1	2453	1230	1143	1419	86056
0	1	8134264174510892884	10593106	1268	3	1	2043	1411	1175	2	86056
0	1	5468727571223080485	20001249	1381	3	3	660	1725	1463	1726	86056
0	1	12057878999086460853	22212266	29951	3	3	16382	181	42990	39521	86056
0	1	10143173997150259118	4413739	19986	2	2	888	89420	240198	64737	444906
0	1	14340390157469404125	3111508	23777	1	1	2593	205	156	231	444906
0	1	9751072248584610585	10939148	29713	2	2	86111	7418	8150	8294	444906
0	1	12459304665781185038	21431057	36677	2	1	374	5661	8964	9091	444906
0	1	352079062217605931	4276102	12739	1	1	921274	9	5550	5855	444906
0	1	12057878999086460853	20222970	27961	2	2	7252	102	352	1064	444906
0	1	5830600748260712988	4241441	21347	1	1	210612	4244	3138	1563	444906
0	1	12057878999086460853	20174614	27961	2	2	984	812	4634	5067	444906
0	1	9573487645018952575	1918047	1339	2	1	84	3433	2488	5368	444906
0	1	12057878999086460853	20222970	27961	2	2	7252	102	161	244	444906
0	1	14340390157469404125	6434981	23777	3	2	84	175	132	190	444906
0	1	352079062217605931	4276102	12739	1	1	921274	9	4893	5235	444906
0	1	12057878999086460853	20180595	27961	1	1	58706	117844	205875	215431	444906
0	1	12761937145908516575	21220411	2636	1	1	1034	124	537	712	444906
0	2	12459304665781185038	21431057	36677	2	1	7252	6368	37651	34775	444906
0	1	14340390157469404125	9027437	23808	2	1	374	19	20	20	444906
0	1	12459304665781185038	21431057	36677	2	2	374	2170	6178	6469	444906
0	3	12761937145908516575	21220411	2636	1	1	84	124	537	712	444906
0	2	14340390157469404125	9027437	23808	2	2	374	19	20	20	444906
0	1	12459304665781185038	21431057	36677	1	1	374	2170	6178	6469	444906
0	1	12761937145908516575	21220411	2636	1	1	866	124	537	712	444906
1	1	14340390157469404125	9027437	23808	2	1	24	19	20	20	444906
1	1	12459304665781185038	21431057	36677	2	1	984	6368	40643	37409	444906
0	1	6994056432724892096	10795232	19709	2	2	99164	613433	875888	1776500	444906
0	1	14340390157469404125	9027437	23808	1	1	374	19	20	20	444906
0	1	12459304665781185038	21431057	36677	2	2	24	5661	9045	9164	444906
0	1	5167663176066970670	10265253	11158	3	3	84	16282	12839	10893	444906
0	1	7359912825961010415	20210878	28514	3	1	84	13025	10797	7372	444906
0	1	12459304665781185038	21431057	36677	2	1	374	5661	9045	9164	444906
0	1	12459304665781185038	21431057	36677	2	1	86111	196775	690348	551504	444906
0	1	1990816154425584709	20720784	19556	2	1	99164	248992	2980325	2336769	444906
0	1	17804409838680157154	21220242	36030	2	2	84	124	2954	48818	444906
0	1	11578774603061658441	7788573	19812	2	1	888	26158	261148	232140	444906
0	1	1414030043541818662	20208966	1502	2	2	14927445	4782	438	28732	186522
0	1	7903914528320191889	21162342	1325	3	1	71893	3218	7067	10882	186522
0	1	5397391604378691643	22097556	38513	3	2	71893	62	1071	1489	186522
0	1	9824184422403825185	21491492	37323	3	3	71893	62	6874	3262	186522
1	2	12057878999086460853	20185528	27961	3	3	71893	2871	14493	15039	186522
0	5	8134264174510892884	4107256	1268	3	3	71893	95	398	531	186522
0	1	9824184422403825185	21491492	37323	3	2	71893	62	6874	3262	186522
0	2	12057878999086460853	20185528	27961	3	2	71893	2871	14493	15039	186522
0	3	8134264174510892884	4107256	1268	3	2	71893	95	398	531	186522
0	1	7903914528320191889	21162432	1325	3	1	71893	4782	16185	18302	186522
0	1	3843519291416547228	21354665	36752	3	3	71893	137	3353	3889	186522
0	1	18418084428458359743	21970096	5632	3	3	71893	15386	132537	175	186522
0	1	5468727571223080485	20001249	1381	2	1	71893	95	1298	1518	186522
0	1	7903914528320191889	21162432	1325	3	1	71893	4782	16344	18346	186522
0	1	5397391604378691643	22097556	38513	3	3	71893	62	1071	1489	186522
0	1	12057878999086460853	20185528	27961	2	1	71893	2871	14493	15039	186522
0	3	8134264174510892884	4107256	1268	2	2	71893	95	398	531	186522
0	1	7903914528320191889	21162432	1325	3	2	71893	4782	16185	18302	186522
0	1	5468727571223080485	20001249	1381	1	1	71893	95	1298	1518	186522
0	1	7903914528320191889	21162432	1325	2	1	71893	4782	16344	18346	186522
0	2	11538975116564872723	21204682	36035	3	3	71893	62	2295	5346	186522
0	1	1414030043541818662	2365389	1502	3	1	71893	107	155	428	186522
0	5	5468727571223080485	20001249	1381	3	1	71893	95	1298	1518	186522
0	2	7903914528320191889	21162432	1325	3	2	71893	4782	16344	18346	186522
0	1	12057878999086460853	20185528	27961	2	2	71893	2871	14493	15039	186522
0	1	7903914528320191889	21162492	1325	3	3	71893	163694	531437	2998	186522
0	1	7583003028210444015	20619964	33272	3	2	71893	1405	3540	224	186522
0	1	9972542528734928515	21944529	38141	3	3	71893	3288	32378	30143	186522
0	1	282757736623248544	21186478	35793	3	3	71893	137	557	1032	186522
0	1	7903914528320191889	21162412	1325	3	2	71893	22382	47818	48188	186522
0	1	3010475069228332267	21848420	35824	3	3	71893	3288	11050	11016	186522
0	3	7903914528320191889	21162412	1325	3	1	71893	22382	42728	36	186522
0	1	7903914528320191889	21162412	1325	2	1	14927445	22382	47818	48188	186522
0	1	6412234020381600925	21962494	38076	3	2	71893	62	2647	4222	186522
0	1	7903914528320191889	21162412	1325	3	2	71893	22382	42728	36	186522
0	1	7903914528320191889	21162412	1325	2	1	71893	22382	47818	48188	186522
0	1	6412234020381600925	21962494	38076	3	1	71893	62	2647	4222	186522
0	1	5468727571223080485	20001249	1381	3	2	71893	95	1270	1488	186522
0	1	7903914528320191889	21162412	1325	3	1	71893	22382	47818	48188	186522
0	1	15021153763824697643	22114291	33862	3	2	71893	10254	319657	226572	186522
0	4	5468727571223080485	20001249	1381	3	1	71893	95	1270	1488	186522
0	1	7583003028210444015	20970229	33272	3	3	71893	1405	3540	556	186522
0	3	1414030043541818662	2365389	1502	3	1	71893	107	155	241	186522
0	1	3843519291416547228	21354665	36752	2	2	71893	137	2776	3043	186522
0	1	7583003028210444015	20970229	33272	3	2	71893	1405	3540	556	186522
0	1	8134264174510892884	4116058	1268	2	2	71893	137	428	585	186522
0	2	14455482815231458682	22084704	38412	3	3	71893	62	3157	3596	186522
1	1	7903914528320191889	21162492	1325	3	2	71893	163694	573791	494585	186522
0	1	8134264174510892884	4116058	1268	3	2	71893	137	428	585	186522
0	1	10452428043152323267	20789535	34555	2	2	71893	62	3157	3596	186522
0	1	12057878999086460853	20185528	27961	3	3	71893	2871	2751	3414	186522
0	2	10452428043152323267	20789535	34555	3	3	71893	62	3157	3596	186522
0	1	12057878999086460853	20185528	27961	1	1	71893	2871	2751	3414	186522
0	2	12057878999086460853	20185528	27961	3	1	71893	2871	2751	3414	186522
0	3	12057878999086460853	20185528	27961	2	1	71893	2871	2751	3414	186522
0	4	12057878999086460853	20185528	27961	3	2	71893	2871	2751	3414	186522
0	1	12057878999086460853	20174584	27961	3	2	72166	5357	23710	28153	12565
0	2	7063154296769773490	20418741	33500	1	1	16177703	322	15342	1605	12565
0	1	8134264174510892884	10950991	1268	3	1	153532	99300	348021	2	12565
1	1	11624066761054957384	3373950	5962	2	2	98027	59143	147500	126880	12565
0	1	15294836932684971541	20877708	34037	2	2	125771	9753	82670	78232	12565
0	1	18054023944582974704	20591862	29479	2	1	119777	3652	22479	938	12565
0	1	5467921431274185464	10863414	30495	1	1	21617530	54911	300064	6820	12565
1	1	5851252814446935968	21478247	28698	2	1	6384288	2830	44263	23341	12565
0	4	14340390157469404125	3107867	23777	2	1	311802	201416	705675	564926	12565
0	1	9751072248584610585	10850123	29713	2	2	125771	14538	74284	105171	12565
0	1	5468727571223080485	20001293	1381	2	2	2741547	8822	102653	30870	12565
0	2	13503262172158703608	4308465	1185	2	1	10109221	1831	1192	216	12565
0	1	18054023944582974704	20591862	29479	2	2	11908	3652	22479	938	12565
0	1	5467921431274185464	10863414	30495	1	1	21263524	54911	300064	6820	12565
0	1	3823702657028055997	10805778	23649	2	2	12300	27276	99624	84182	12565
0	1	1367634389659673645	21400929	36897	3	1	7348986	50	1006	578	12565
0	1	4192533441706127805	20148856	2533	2	2	2741547	9208	10615	7745	12565
0	2	18054023944582974704	20591862	29479	2	2	15949248	3652	22479	938	12565
1	1	5851252814446935968	21477492	28698	1	1	367709	5338	149161	68436	12565
0	3	2384449023872310274	21344291	36639	1	1	270781	298367	3997631	66121	12565
0	1	5851252814446935968	21478247	28698	1	1	9529677	2830	81041	71971	12565
0	1	16362773697454047936	20171460	16896	1	1	22623621	28248	3565227	325451	12565
0	1	13756257544627676222	20587470	24354	2	2	2655983	11405	21967	20992	12565
0	1	18045561712109974726	21381843	35978	1	1	16844376	1114	2541	1021	12565
0	1	18054023944582974704	20591862	29479	3	2	119777	3652	22479	938	12565
0	1	11624066761054957384	3373962	5962	1	1	1012	2755	171	217	12565
1	1	11624066761054957384	3373988	5962	2	2	21855	6462	171	217	12565
0	3	11243521181800203453	21116980	35398	2	1	1721104	527	2288	6569	12565
0	1	14340390157469404125	3108181	23777	2	2	4115	58749	69391	62086	12565
0	1	4192533441706127805	20148856	2533	2	1	2741547	9208	10615	7745	12565
0	1	188491759790172534	21393586	24151	2	1	235587	1356	5003	5412	12565
0	1	12057878999086460853	20180629	27961	3	2	7348986	34	328	455	12565
0	3	4012259358233867313	3779003	20445	2	2	11939574	10281	62970	4798	12565
0	1	13393281957586206268	21193038	34178	2	2	119777	3652	29468	444	12565
0	1	5851252814446935968	21478247	28698	2	1	6384288	2830	81041	71971	12565
0	1	14340390157469404125	3108181	23777	2	2	3926109	58749	69391	62086	12565
0	1	18045561712109974726	21381843	35978	2	2	9232706	1114	2541	1021	12565
0	1	5468727571223080485	20002790	1381	2	2	9089572	88728	1554333	1409660	12565
0	1	11624066761054957384	3373959	5962	1	1	1656	2129	171	217	12565
0	1	16362773697454047936	21225298	16896	2	2	51769	187	887720	117041	12565
0	1	7251627201518253512	20665407	2011	2	1	12660854	9975	22877	443	12565
0	1	4298118681424644510	3699578	385	1	1	119777	24574	43022	39594	12565
0	1	12057878999086460853	20174565	27961	2	1	4115	2830	7881	9140	12565
0	1	11243521181800203453	21512676	35398	2	1	5903	178	423	973	12565
1	1	13684641249422703341	20024433	16248	1	1	17823083	43861	1819062	1613215	12565
0	2	13393281957586206268	21193038	34178	2	1	15949248	3652	29468	444	12565
0	1	7903914528320191889	21162425	1325	2	1	1748	4999	11565	13419	12565
0	1	14340390157469404125	3108181	23777	1	1	2251738	58749	69391	62086	12565
0	1	18160118819931022299	5085035	23298	3	2	7323	59922	1579	1846	12565
0	1	12057878999086460853	20174565	27961	2	1	3926109	2830	7881	9140	12565
0	1	7939314936098008075	21239905	2687	2	2	12778349	23102	20985	7380	12565
0	1	14340390157469404125	9027103	23808	3	3	7323	20486	129	184	12565
0	1	7903914528320191889	21162459	1325	2	2	4510798	45031	135381	119958	12565
0	1	5511132461021800102	2547348	10040	2	1	9089572	88728	491241	534774	12565
0	2	16057485344757012528	1849384	6943	2	1	51769	23463	23482	22907	12565
0	1	3587390226922060392	21115555	23279	1	1	23058009	230473	68792	1048105	12565
0	1	12057878999086460853	20174565	27961	3	1	4115	2830	7881	9140	12565
0	1	5755859435141370751	21498278	37333	2	2	57	23	12135	12024	12565
0	1	9652046596802693589	21302581	35623	2	1	318502	528	12923	9385	12565
0	1	15883819082848147291	20774450	33834	3	2	1772942	85048	264945	251945	12565
0	4	12057878999086460853	20174565	27961	2	2	3044128	2830	7881	9140	12565
1	1	724600454677967415	2934610	23778	1	1	578559	528	117	162	12565
0	1	14311874869977956461	21287505	36265	1	1	16358218	4736	147875	129542	12565
0	1	18418084428458359743	21970084	5632	3	3	153532	99300	1414179	175	12565
0	1	5079901068051390251	7667902	25928	2	1	125771	29602	91987	45653	12565
0	1	5269037234149068494	4419879	28309	3	3	125771	925	10394	10413	12565
0	1	10144440904974350386	4341157	8351	2	1	9232706	245	10991	11958	12565
0	1	4298118681424644510	3699578	385	2	2	119777	24574	43022	39594	12565
0	3	17989747235538194276	20395615	24036	2	1	2151131	294	824	615	12565
0	1	12057878999086460853	20222637	27961	2	1	11908	3652	14380	20560	12565
1	3	188491759790172534	21393586	24151	2	2	1721104	527	13974	14643	12565
0	1	5269037234149068494	4419879	28309	2	1	125771	925	10394	10413	12565
0	3	1597205592765524348	4422621	28372	2	1	11939574	13229	2158	14136	12565
0	1	4298118681424644510	3699578	385	3	3	119777	24574	43022	39594	12565
0	2	11363724247705449660	21096521	30405	1	1	16744356	948276	548155	2104817	12565
0	1	12057878999086460853	20222637	27961	1	1	3027900	3652	14380	20560	12565
0	1	5851252814446935968	21478247	28698	1	1	9529677	2830	9618	9732	12565
0	1	14531867648059391627	7144970	27484	2	1	21855	6462	110	387	12565
0	1	2815465365317587854	20719550	29998	2	2	235587	122724	257531	214905	12565
0	1	9652046596802693589	21302581	35623	2	1	134361	528	12923	25401	12565
0	2	17989747235538194276	20395615	24036	1	1	2151131	294	824	615	12565
0	1	2905101242613608646	20950051	35224	3	2	125771	3133	70507	41106	12565
0	1	14531867648059391627	7144980	27484	2	1	98027	59143	110	387	12565
0	1	9652046596802693589	21302581	35623	2	1	1623062	528	12923	25401	12565
0	1	724600454677967415	2934610	23778	2	1	896010	528	117	162	12565
0	1	12057878999086460853	20222637	27961	3	1	119777	3652	14380	20560	12565
0	1	12646797467727213906	20050335	7827	2	2	9867643	1343	30222	2717	12565
0	1	16362773697454047936	21225298	16896	2	2	51769	187	522138	119839	12565
0	1	13681983751932704041	21348857	36275	2	2	125771	925	894567	31472	12565
0	1	12057878999086460853	20222637	27961	2	1	119777	3652	14380	20560	12565
0	1	5468727571223080485	20002925	1381	2	2	896010	765	4776	6285	12565
0	1	12057878999086460853	20183781	27961	1	1	2456	4505	3935	4307	12565
0	1	1414030043541818662	2365389	1502	1	1	7036415	107	155	428	12565
0	1	15347157359829613284	10224507	23040	3	1	7323	28383	27619	1402	12565
0	1	6807466856501050204	21327538	22870	2	2	3028105	108364	204453	302799	12565
0	3	9881207773436751085	4332980	23778	2	1	57	23	13	21	12565
0	1	1414030043541818662	2365389	1502	2	1	4510798	107	155	428	12565
0	1	1837977472623122413	21401288	2291	2	2	1883	5420	10336	8309	12565
0	2	1837977472623122413	21401288	2291	2	2	1883	5420	9324	15274	12565
0	1	9979267714903888459	20218342	826	2	1	98565	150368	541130	438835	12565
0	1	12057878999086460853	20163230	27961	1	1	20020621	573165	1994106	1576771	12565
0	1	7939314936098008075	21240296	2687	2	2	98565	150368	745741	35547	12565
0	1	7903914528320191889	21162415	1325	2	2	4510798	56904	137183	153354	12565
0	1	3089000650796074997	21138903	14327	2	2	5903	178	685	4190	12565
0	4	5511132461021800102	2557264	10040	1	1	3555709	168132	526270	440766	12565
0	1	5079901068051390251	4320095	25928	2	1	3044128	918	3256	3654	12565
0	1	11800180453055528931	21408727	36892	3	3	7348986	50	3633	87	12565
0	2	15234713295054011248	3865209	23964	2	1	12300	4395	1931	4959	12565
0	1	12057878999086460853	20163153	27961	2	1	2655983	573165	1994106	1576771	12565
0	1	5079901068051390251	4320095	25928	2	2	3044128	918	3256	3654	12565
0	1	14340390157469404125	4821474	23777	3	1	72166	69513	86166	76360	12565
0	1	7903914528320191889	21162254	1325	2	2	12660854	3309	7699	10538	12565
0	1	8410382612868306327	21371406	36350	2	1	2741547	575	132189	20937	12565
0	1	3089000650796074997	20140368	14327	2	1	1721104	5013	367	631	12565
0	1	4298118681424644510	3704877	385	3	2	153532	99300	235998	199169	12565
0	2	9751072248584610585	10939482	29713	2	1	15807221	24628	41181	37895	12565
0	1	5468727571223080485	20002590	1381	3	1	125771	24403	104341	109504	12565
0	2	52605941700718194	3048011	23782	1	1	16530011	84	68	215	12565
0	1	8134264174510892884	4176358	1268	2	2	318502	528	2123	772	12565
0	1	7903914528320191889	21162254	1325	2	2	9526079	3309	7437	10239	12565
0	1	52605941700718194	3048011	23782	1	1	1770136	84	68	215	12565
0	1	4192533441706127805	20445193	2533	2	1	125771	29602	156486	261368	12565
0	1	4707845098036757304	21156603	15110	1	1	19943780	394	9294	9598	12565
0	2	52605941700718194	3048011	23782	1	1	19137910	997	713	215	12565
0	1	9559057496671399914	21140733	20459	2	1	3028105	30002	60363	56152	12565
0	1	4707845098036757304	21156603	15110	1	1	532283	394	9294	9598	12565
0	2	52605941700718194	3048011	23782	1	1	16091956	84	68	215	12565
0	1	15234713295054011248	3514662	23964	1	1	18748943	258561	35053	6575	12565
0	3	12641801342391359380	4261384	27064	2	2	2151131	1635	7295	9115	12565
0	1	6419561452391551089	21870809	37625	1	1	29898	17687	55734	50490	12565
0	1	7251627201518253512	20665407	2011	2	1	9526079	9975	22390	135	12565
1	1	11624066761054957384	3373128	5962	2	2	9865910	26385	24956	23598	12565
0	4	682819316213637535	21345286	36690	1	1	25564107	1257	852	203	12565
0	1	14340390157469404125	20639989	23808	1	1	2655983	11405	20956	20107	12565
0	2	15234713295054011248	3499927	23964	1	1	31018	110115	32115	3202	12565
0	1	2713640143032285856	4332108	8894	2	1	9865910	9714	942	1240	12565
0	1	12057878999086460853	20157270	27961	3	2	2251738	737	645	1013	12565
0	1	17255231891971474082	21910920	38052	2	2	49174	1487	132673	18422	12565
0	1	11243521181800203453	21512676	35398	2	1	13985	178	452	964	12565
0	1	12057878999086460853	20157270	27961	3	2	7209019	737	645	1013	12565
0	1	9241464876335388269	20945129	35176	2	1	4580	13295	218863	233539	12565
0	1	6411001402319339662	20505787	16539	2	1	325078	128634	36623	27988	12565
0	1	12057878999086460853	20157270	27961	1	1	13949512	737	645	1013	12565
0	1	7424363919133610044	1542518	12760	3	3	1772942	7178	101615	89684	12565
0	1	10531200227160346948	9020179	16779	2	2	12300	71844	224	1514322	12565
0	1	12057878999086460853	20157270	27961	2	2	2251738	737	645	1013	12565
1	1	11363724247705449660	20048421	30405	2	1	1883	5420	16917	17727	12565
0	1	16716330505220809562	10391723	14103	1	1	2867329	2830	59241	228	12565
0	1	12057878999086460853	20157270	27961	3	2	2867329	737	645	1013	12565
0	1	3089000650796074997	21138903	14327	1	1	235587	563	685	41077	12565
0	1	16716330505220809562	10391723	14103	3	3	2251738	2830	59241	228	12565
0	1	14319660901836587736	21191966	3420	2	2	13985	10670	19662	18919	12565
0	2	14340390157469404125	9027637	23808	2	2	57	397	108	146	12565
1	1	16716330505220809562	10391723	14103	2	2	4115	2830	59241	228	12565
0	1	11730731270930525842	4366661	2237	2	2	12563	16707	15256	14656	12565
0	1	12863387703186391627	21156762	29934	3	1	1772942	7178	40929	21764	12565
0	1	16716330505220809562	10391723	14103	3	3	7209019	2830	59241	228	12565
0	1	15266486362761882718	4366661	2237	2	2	12563	16707	15256	14656	12565
0	1	15989049276530887671	20315050	23824	2	2	1748	4999	11608	140	12565
0	4	16716330505220809562	10391723	14103	2	1	3044128	2830	59241	228	12565
0	1	3089000650796074997	21138903	14327	2	2	325078	178	399	1671	12565
0	1	5468727571223080485	20001242	1381	2	1	9867643	5430	46096	23322	12565
0	1	16716330505220809562	10391723	14103	3	3	2867329	2830	59241	228	12565
0	3	3089000650796074997	21138903	14327	1	1	25619615	178	1958	1671	12565
0	1	8134264174510892884	4176358	1268	2	2	1623062	528	2123	2793	12565
0	1	11624066761054957384	3373601	5962	3	3	72166	5357	6997	7184	12565
0	1	12057878999086460853	20157283	27961	1	1	7960	513	815	1259	12565
0	1	8134264174510892884	4176358	1268	2	2	134361	528	2123	2793	12565
0	2	11624066761054957384	3373601	5962	2	2	6384288	5357	6997	7184	12565
0	2	12057878999086460853	20164625	27961	2	2	15807221	35324	108433	114420	12565
0	2	14170743816979115771	3923540	1998	2	1	12563	563	3943	121611	12565
0	1	11624066761054957384	3373601	5962	3	1	2867329	5357	6997	7184	12565
0	1	4707845098036757304	21156603	15110	1	1	19943779	394	7251	7558	12565
0	1	3807598008549738583	20966974	2380	2	1	49174	10406	16340	15883	12565
0	1	16716330505220809562	10391723	14103	3	2	4115	2830	59241	228	12565
0	1	4298118681424644510	3051562	385	2	2	1721104	10670	452495	172	12565
0	1	16258649554399927862	21230452	36220	2	2	4580	13295	246615	362	12565
1	1	11624066761054957384	3373601	5962	1	1	57159	5357	6997	7184	12565
0	2	4707845098036757304	21156603	15110	2	2	10109221	394	7251	7558	12565
0	1	1414030043541818662	2365389	1502	2	1	4510798	107	155	241	12565
0	1	16716330505220809562	10391723	14103	2	2	3926109	2830	59241	228	12565
0	1	4707845098036757304	21156603	15110	1	1	2124	394	7251	7558	12565
2	2	11363724247705449660	20048421	30405	2	1	1883	5420	26362	135979	12565
0	1	11624066761054957384	3373601	5962	2	1	4115	5357	6997	7184	12565
0	1	9012990428506735544	1045664	116	2	2	98565	82185	111220	10506	12565
0	1	17341804353615508628	20387276	30213	1	1	24894267	14751	16385	159	12565
0	1	11624066761054957384	3373601	5962	3	3	4115	5357	6997	7184	12565
0	1	9012990428506735544	1045664	116	2	1	12778349	82185	111220	10506	12565
0	1	11624066761054957384	3373601	5962	1	1	68286	5357	6997	7184	12565
0	1	9012990428506735544	1045664	116	2	1	98565	82185	111220	10506	12565
0	1	11624066761054957384	3373601	5962	2	1	2251738	5357	6997	7184	12565
0	4	11624066761054957384	3373601	5962	2	2	311802	5357	6997	7184	12565
0	1	11624066761054957384	3373601	5962	3	1	2251738	5357	6997	7184	12565
0	1	16716330505220809562	10391723	14103	1	1	3044128	2830	59241	228	12565
0	1	11624066761054957384	3373601	5962	3	1	7209019	5357	6997	7184	12565
0	1	11624066761054957384	3373601	5962	2	1	3926109	5357	6997	7184	12565
0	1	7536841130902040783	21765592	34619	1	1	19195250	54	1091	1298	2640020
0	1	13771105145726680165	21205778	35349	2	1	732	38	7613	5063	2640020
0	1	8161476754738061391	20218357	5776	2	2	436	123	114302	97500	2640020
0	1	8134264174510892884	4176348	1268	2	1	1560	351	501	304	2640020
0	1	2454698764158576608	1610168	9773	2	1	436	123	1049174	698501	2640020
0	1	9685311741858012655	4063054	1969	2	1	17962	2188	4165	4683	2640020
0	1	1414030043541818662	20144399	1502	2	2	732	38	234	344	2640020
0	1	9167181650862944329	21487878	37330	2	2	1560	406	1782	1405	2640020
0	1	7903914528320191889	21162541	1325	2	2	17962	406	12127	14047	2640020
0	1	14415681608498105403	20916687	34292	1	1	4110	12544	25991	24560	16870828
0	1	10349468651765658911	21522776	37422	3	1	0	0	26	28	7938970
0	1	12057878999086460853	20157587	27961	3	3	0	0	7	14	7938970
0	1	18040112485405760145	20908196	35088	3	2	0	0	43	50	7938970
1	1	2994924845956281615	20061261	23803	1	1	45634	2497	11007	8188	16870833
